user_id,date_week,requests_count,week_lifetime_number
e8bb4c14,2022-06-20 00:00:00,1,2
e8bb4c14,2022-06-27 00:00:00,2,3
e8bb4c14,2022-07-04 00:00:00,,4
e8bb4c14,2022-07-11 00:00:00,,5
e8bb4c14,2022-07-18 00:00:00,1,6
e8bb4c14,2022-07-25 00:00:00,,7
e8bb4c14,2022-08-01 00:00:00,2,8
e8bb4c14,2022-08-08 00:00:00,2,9
e8bb4c14,2022-08-15 00:00:00,1,10
e8bb4c14,2022-08-22 00:00:00,3,11
e8bb4c14,2022-08-29 00:00:00,,12
e8bb4c14,2022-09-05 00:00:00,3,13
e8bb4c14,2022-09-12 00:00:00,1,14
e8bb4c14,2022-09-19 00:00:00,1,15
e8bb4c14,2022-09-26 00:00:00,,16
e8c78947,2022-06-06 00:00:00,1,1
e8c78947,2022-06-13 00:00:00,,2
e8c78947,2022-06-20 00:00:00,,3
e8c78947,2022-06-27 00:00:00,,4
e8c78947,2022-07-04 00:00:00,,5
e8c78947,2022-07-11 00:00:00,1,6
e8c78947,2022-07-18 00:00:00,,7
e8c78947,2022-07-25 00:00:00,1,8
e8c78947,2022-08-01 00:00:00,,9
e8c78947,2022-08-08 00:00:00,,10
e8c78947,2022-08-15 00:00:00,1,11
e8c78947,2022-08-22 00:00:00,,12
e8c78947,2022-08-29 00:00:00,,13
e8c78947,2022-09-05 00:00:00,,14
e8c78947,2022-09-12 00:00:00,,15
e8c78947,2022-09-19 00:00:00,,16
e8c78947,2022-09-26 00:00:00,,17
e904f65a,2022-07-04 00:00:00,3,1
e904f65a,2022-07-11 00:00:00,2,2
e904f65a,2022-07-18 00:00:00,,3
e904f65a,2022-07-25 00:00:00,,4
e904f65a,2022-08-01 00:00:00,,5
e904f65a,2022-08-08 00:00:00,1,6
e904f65a,2022-08-15 00:00:00,1,7
e904f65a,2022-08-22 00:00:00,2,8
e904f65a,2022-08-29 00:00:00,,9
e904f65a,2022-09-05 00:00:00,1,10
e904f65a,2022-09-12 00:00:00,,11
e904f65a,2022-09-19 00:00:00,,12
e904f65a,2022-09-26 00:00:00,1,13
e9502cdd,2022-05-30 00:00:00,2,1
e9502cdd,2022-06-06 00:00:00,1,2
e9502cdd,2022-06-13 00:00:00,1,3
e9502cdd,2022-06-20 00:00:00,,4
e9502cdd,2022-06-27 00:00:00,,5
e9502cdd,2022-07-04 00:00:00,1,6
e9502cdd,2022-07-11 00:00:00,3,7
e9502cdd,2022-07-18 00:00:00,,8
e9502cdd,2022-07-25 00:00:00,,9
e9502cdd,2022-08-01 00:00:00,1,10
e9502cdd,2022-08-08 00:00:00,1,11
e9502cdd,2022-08-15 00:00:00,1,12
e9502cdd,2022-08-22 00:00:00,2,13
e9502cdd,2022-08-29 00:00:00,2,14
e9502cdd,2022-09-05 00:00:00,2,15
e9502cdd,2022-09-12 00:00:00,,16
e9502cdd,2022-09-19 00:00:00,1,17
e9502cdd,2022-09-26 00:00:00,1,18
e9740095,2022-06-13 00:00:00,1,1
e9740095,2022-06-20 00:00:00,1,2
e9740095,2022-06-27 00:00:00,1,3
e9740095,2022-07-04 00:00:00,,4
e9740095,2022-07-11 00:00:00,,5
e9740095,2022-07-18 00:00:00,,6
e9740095,2022-07-25 00:00:00,,7
e9740095,2022-08-01 00:00:00,,8
e9740095,2022-08-08 00:00:00,,9
e9740095,2022-08-15 00:00:00,,10
e9740095,2022-08-22 00:00:00,,11
e9740095,2022-08-29 00:00:00,,12
e9740095,2022-09-05 00:00:00,2,13
e9740095,2022-09-12 00:00:00,,14
e9740095,2022-09-19 00:00:00,,15
e9740095,2022-09-26 00:00:00,,16
e977289c,2022-06-06 00:00:00,1,1
e977289c,2022-06-13 00:00:00,1,2
e977289c,2022-06-20 00:00:00,1,3
e977289c,2022-06-27 00:00:00,4,4
e977289c,2022-07-04 00:00:00,,5
e977289c,2022-07-11 00:00:00,,6
e977289c,2022-07-18 00:00:00,,7
e977289c,2022-07-25 00:00:00,1,8
e977289c,2022-08-01 00:00:00,,9
e977289c,2022-08-08 00:00:00,1,10
e977289c,2022-08-15 00:00:00,1,11
e977289c,2022-08-22 00:00:00,2,12
e977289c,2022-08-29 00:00:00,,13
e977289c,2022-09-05 00:00:00,1,14
e977289c,2022-09-12 00:00:00,2,15
e977289c,2022-09-19 00:00:00,,16
e977289c,2022-09-26 00:00:00,,17
e986fbf5,2022-05-30 00:00:00,1,1
e986fbf5,2022-06-06 00:00:00,3,2
e986fbf5,2022-06-13 00:00:00,,3
e986fbf5,2022-06-20 00:00:00,1,4
e986fbf5,2022-06-27 00:00:00,,5
e986fbf5,2022-07-04 00:00:00,2,6
e986fbf5,2022-07-11 00:00:00,,7
e986fbf5,2022-07-18 00:00:00,1,8
e986fbf5,2022-07-25 00:00:00,1,9
e986fbf5,2022-08-01 00:00:00,,10
e986fbf5,2022-08-08 00:00:00,,11
e986fbf5,2022-08-15 00:00:00,2,12
e986fbf5,2022-08-22 00:00:00,,13
e986fbf5,2022-08-29 00:00:00,,14
e986fbf5,2022-09-05 00:00:00,3,15
e986fbf5,2022-09-12 00:00:00,1,16
e986fbf5,2022-09-19 00:00:00,1,17
e986fbf5,2022-09-26 00:00:00,1,18
e995e7a5,2022-05-30 00:00:00,2,1
e995e7a5,2022-06-06 00:00:00,,2
e995e7a5,2022-06-13 00:00:00,,3
e995e7a5,2022-06-20 00:00:00,1,4
e995e7a5,2022-06-27 00:00:00,1,5
e995e7a5,2022-07-04 00:00:00,1,6
e995e7a5,2022-07-11 00:00:00,1,7
e995e7a5,2022-07-18 00:00:00,2,8
e995e7a5,2022-07-25 00:00:00,2,9
e995e7a5,2022-08-01 00:00:00,,10
e995e7a5,2022-08-08 00:00:00,1,11
e995e7a5,2022-08-15 00:00:00,3,12
e995e7a5,2022-08-22 00:00:00,,13
e995e7a5,2022-08-29 00:00:00,1,14
e995e7a5,2022-09-05 00:00:00,1,15
e995e7a5,2022-09-12 00:00:00,2,16
e995e7a5,2022-09-19 00:00:00,,17
e995e7a5,2022-09-26 00:00:00,1,18
e9a6e47c,2022-06-13 00:00:00,2,1
e9a6e47c,2022-06-20 00:00:00,,2
e9a6e47c,2022-06-27 00:00:00,1,3
e9a6e47c,2022-07-04 00:00:00,2,4
e9a6e47c,2022-07-11 00:00:00,,5
e9a6e47c,2022-07-18 00:00:00,,6
e9a6e47c,2022-07-25 00:00:00,,7
e9a6e47c,2022-08-01 00:00:00,,8
e9a6e47c,2022-08-08 00:00:00,,9
e9a6e47c,2022-08-15 00:00:00,,10
e9a6e47c,2022-08-22 00:00:00,,11
e9a6e47c,2022-08-29 00:00:00,,12
e9a6e47c,2022-09-05 00:00:00,,13
e9a6e47c,2022-09-12 00:00:00,,14
e9a6e47c,2022-09-19 00:00:00,,15
e9a6e47c,2022-09-26 00:00:00,,16
e9bc02ab,2022-06-06 00:00:00,2,1
e9bc02ab,2022-06-13 00:00:00,2,2
e9bc02ab,2022-06-20 00:00:00,,3
e9bc02ab,2022-06-27 00:00:00,1,4
e9bc02ab,2022-07-04 00:00:00,,5
e9bc02ab,2022-07-11 00:00:00,2,6
e9bc02ab,2022-07-18 00:00:00,2,7
e9bc02ab,2022-07-25 00:00:00,2,8
e9bc02ab,2022-08-01 00:00:00,1,9
e9bc02ab,2022-08-08 00:00:00,1,10
e9bc02ab,2022-08-15 00:00:00,4,11
e9bc02ab,2022-08-22 00:00:00,3,12
e9bc02ab,2022-08-29 00:00:00,,13
e9bc02ab,2022-09-05 00:00:00,,14
e9bc02ab,2022-09-12 00:00:00,3,15
e9bc02ab,2022-09-19 00:00:00,3,16
e9bc02ab,2022-09-26 00:00:00,1,17
e9fb52ab,2022-06-06 00:00:00,1,1
e9fb52ab,2022-06-13 00:00:00,1,2
e9fb52ab,2022-06-20 00:00:00,,3
e9fb52ab,2022-06-27 00:00:00,,4
e9fb52ab,2022-07-04 00:00:00,2,5
e9fb52ab,2022-07-11 00:00:00,1,6
e9fb52ab,2022-07-18 00:00:00,,7
e9fb52ab,2022-07-25 00:00:00,,8
e9fb52ab,2022-08-01 00:00:00,,9
e9fb52ab,2022-08-08 00:00:00,,10
e9fb52ab,2022-08-15 00:00:00,,11
e9fb52ab,2022-08-22 00:00:00,1,12
e9fb52ab,2022-08-29 00:00:00,,13
e9fb52ab,2022-09-05 00:00:00,,14
e9fb52ab,2022-09-12 00:00:00,,15
e9fb52ab,2022-09-19 00:00:00,2,16
e9fb52ab,2022-09-26 00:00:00,,17
ea2e4b6b,2022-05-30 00:00:00,4,1
ea2e4b6b,2022-06-06 00:00:00,1,2
ea2e4b6b,2022-06-13 00:00:00,3,3
ea2e4b6b,2022-06-20 00:00:00,3,4
ea2e4b6b,2022-06-27 00:00:00,,5
ea2e4b6b,2022-07-04 00:00:00,1,6
ea2e4b6b,2022-07-11 00:00:00,5,7
ea2e4b6b,2022-07-18 00:00:00,1,8
ea2e4b6b,2022-07-25 00:00:00,5,9
ea2e4b6b,2022-08-01 00:00:00,,10
ea2e4b6b,2022-08-08 00:00:00,2,11
ea2e4b6b,2022-08-15 00:00:00,2,12
ea2e4b6b,2022-08-22 00:00:00,2,13
ea2e4b6b,2022-08-29 00:00:00,4,14
ea2e4b6b,2022-09-05 00:00:00,,15
ea2e4b6b,2022-09-12 00:00:00,3,16
ea2e4b6b,2022-09-19 00:00:00,3,17
ea2e4b6b,2022-09-26 00:00:00,1,18
ea3dc78f,2022-05-30 00:00:00,1,1
ea3dc78f,2022-06-06 00:00:00,2,2
ea3dc78f,2022-06-13 00:00:00,1,3
ea3dc78f,2022-06-20 00:00:00,,4
ea3dc78f,2022-06-27 00:00:00,1,5
ea3dc78f,2022-07-04 00:00:00,,6
ea3dc78f,2022-07-11 00:00:00,,7
ea3dc78f,2022-07-18 00:00:00,,8
ea3dc78f,2022-07-25 00:00:00,2,9
ea3dc78f,2022-08-01 00:00:00,,10
ea3dc78f,2022-08-08 00:00:00,,11
ea3dc78f,2022-08-15 00:00:00,1,12
ea3dc78f,2022-08-22 00:00:00,1,13
ea3dc78f,2022-08-29 00:00:00,,14
ea3dc78f,2022-09-05 00:00:00,,15
ea3dc78f,2022-09-12 00:00:00,1,16
ea3dc78f,2022-09-19 00:00:00,,17
ea3dc78f,2022-09-26 00:00:00,,18
ea5ca239,2022-06-06 00:00:00,1,1
ea5ca239,2022-06-13 00:00:00,,2
ea5ca239,2022-06-20 00:00:00,1,3
ea5ca239,2022-06-27 00:00:00,2,4
ea5ca239,2022-07-04 00:00:00,,5
ea5ca239,2022-07-11 00:00:00,1,6
ea5ca239,2022-07-18 00:00:00,1,7
ea5ca239,2022-07-25 00:00:00,,8
ea5ca239,2022-08-01 00:00:00,2,9
ea5ca239,2022-08-08 00:00:00,,10
ea5ca239,2022-08-15 00:00:00,1,11
ea5ca239,2022-08-22 00:00:00,1,12
ea5ca239,2022-08-29 00:00:00,,13
ea5ca239,2022-09-05 00:00:00,,14
ea5ca239,2022-09-12 00:00:00,3,15
ea5ca239,2022-09-19 00:00:00,2,16
ea5ca239,2022-09-26 00:00:00,,17
ea897f82,2022-06-06 00:00:00,2,1
ea897f82,2022-06-13 00:00:00,1,2
ea897f82,2022-06-20 00:00:00,,3
ea897f82,2022-06-27 00:00:00,,4
ea897f82,2022-07-04 00:00:00,,5
ea897f82,2022-07-11 00:00:00,,6
ea897f82,2022-07-18 00:00:00,,7
ea897f82,2022-07-25 00:00:00,,8
ea897f82,2022-08-01 00:00:00,1,9
ea897f82,2022-08-08 00:00:00,2,10
ea897f82,2022-08-15 00:00:00,,11
ea897f82,2022-08-22 00:00:00,2,12
ea897f82,2022-08-29 00:00:00,,13
ea897f82,2022-09-05 00:00:00,,14
ea897f82,2022-09-12 00:00:00,,15
ea897f82,2022-09-19 00:00:00,,16
ea897f82,2022-09-26 00:00:00,,17
ea9d2fd8,2022-05-30 00:00:00,9,1
ea9d2fd8,2022-06-06 00:00:00,17,2
ea9d2fd8,2022-06-13 00:00:00,21,3
ea9d2fd8,2022-06-20 00:00:00,18,4
ea9d2fd8,2022-06-27 00:00:00,15,5
ea9d2fd8,2022-07-04 00:00:00,21,6
ea9d2fd8,2022-07-11 00:00:00,15,7
ea9d2fd8,2022-07-18 00:00:00,15,8
ea9d2fd8,2022-07-25 00:00:00,14,9
ea9d2fd8,2022-08-01 00:00:00,15,10
ea9d2fd8,2022-08-08 00:00:00,17,11
ea9d2fd8,2022-08-15 00:00:00,17,12
ea9d2fd8,2022-08-22 00:00:00,10,13
ea9d2fd8,2022-08-29 00:00:00,15,14
ea9d2fd8,2022-09-05 00:00:00,9,15
ea9d2fd8,2022-09-12 00:00:00,20,16
ea9d2fd8,2022-09-19 00:00:00,15,17
ea9d2fd8,2022-09-26 00:00:00,8,18
eaaf3d1b,2022-06-06 00:00:00,1,1
eaaf3d1b,2022-06-13 00:00:00,,2
eaaf3d1b,2022-06-20 00:00:00,1,3
eaaf3d1b,2022-06-27 00:00:00,,4
eaaf3d1b,2022-07-04 00:00:00,,5
eaaf3d1b,2022-07-11 00:00:00,,6
eaaf3d1b,2022-07-18 00:00:00,1,7
eaaf3d1b,2022-07-25 00:00:00,1,8
eaaf3d1b,2022-08-01 00:00:00,1,9
eaaf3d1b,2022-08-08 00:00:00,1,10
eaaf3d1b,2022-08-15 00:00:00,,11
eaaf3d1b,2022-08-22 00:00:00,1,12
eaaf3d1b,2022-08-29 00:00:00,1,13
eaaf3d1b,2022-09-05 00:00:00,,14
eaaf3d1b,2022-09-12 00:00:00,1,15
eaaf3d1b,2022-09-19 00:00:00,2,16
eaaf3d1b,2022-09-26 00:00:00,,17
eab67128,2022-05-30 00:00:00,1,1
eab67128,2022-06-06 00:00:00,2,2
eab67128,2022-06-13 00:00:00,,3
eab67128,2022-06-20 00:00:00,,4
eab67128,2022-06-27 00:00:00,1,5
eab67128,2022-07-04 00:00:00,1,6
eab67128,2022-07-11 00:00:00,,7
eab67128,2022-07-18 00:00:00,,8
eab67128,2022-07-25 00:00:00,,9
eab67128,2022-08-01 00:00:00,1,10
eab67128,2022-08-08 00:00:00,,11
eab67128,2022-08-15 00:00:00,,12
eab67128,2022-08-22 00:00:00,,13
eab67128,2022-08-29 00:00:00,,14
eab67128,2022-09-05 00:00:00,1,15
eab67128,2022-09-12 00:00:00,1,16
eab67128,2022-09-19 00:00:00,1,17
eab67128,2022-09-26 00:00:00,,18
eac8e3ab,2022-06-06 00:00:00,1,1
eac8e3ab,2022-06-13 00:00:00,1,2
eac8e3ab,2022-06-20 00:00:00,1,3
eac8e3ab,2022-06-27 00:00:00,,4
eac8e3ab,2022-07-04 00:00:00,,5
eac8e3ab,2022-07-11 00:00:00,1,6
eac8e3ab,2022-07-18 00:00:00,1,7
eac8e3ab,2022-07-25 00:00:00,,8
eac8e3ab,2022-08-01 00:00:00,1,9
eac8e3ab,2022-08-08 00:00:00,,10
eac8e3ab,2022-08-15 00:00:00,,11
eac8e3ab,2022-08-22 00:00:00,,12
eac8e3ab,2022-08-29 00:00:00,,13
eac8e3ab,2022-09-05 00:00:00,2,14
eac8e3ab,2022-09-12 00:00:00,,15
eac8e3ab,2022-09-19 00:00:00,,16
eac8e3ab,2022-09-26 00:00:00,3,17
ead189db,2022-05-30 00:00:00,1,1
ead189db,2022-06-06 00:00:00,,2
ead189db,2022-06-13 00:00:00,,3
ead189db,2022-06-20 00:00:00,,4
ead189db,2022-06-27 00:00:00,1,5
ead189db,2022-07-04 00:00:00,,6
ead189db,2022-07-11 00:00:00,,7
ead189db,2022-07-18 00:00:00,3,8
ead189db,2022-07-25 00:00:00,1,9
ead189db,2022-08-01 00:00:00,,10
ead189db,2022-08-08 00:00:00,1,11
ead189db,2022-08-15 00:00:00,,12
ead189db,2022-08-22 00:00:00,,13
ead189db,2022-08-29 00:00:00,2,14
ead189db,2022-09-05 00:00:00,,15
ead189db,2022-09-12 00:00:00,1,16
ead189db,2022-09-19 00:00:00,1,17
ead189db,2022-09-26 00:00:00,,18
ead42c07,2022-06-06 00:00:00,3,1
ead42c07,2022-06-13 00:00:00,2,2
ead42c07,2022-06-20 00:00:00,2,3
ead42c07,2022-06-27 00:00:00,2,4
ead42c07,2022-07-04 00:00:00,6,5
ead42c07,2022-07-11 00:00:00,4,6
ead42c07,2022-07-18 00:00:00,1,7
ead42c07,2022-07-25 00:00:00,1,8
ead42c07,2022-08-01 00:00:00,5,9
ead42c07,2022-08-08 00:00:00,1,10
ead42c07,2022-08-15 00:00:00,4,11
ead42c07,2022-08-22 00:00:00,3,12
ead42c07,2022-08-29 00:00:00,2,13
ead42c07,2022-09-05 00:00:00,1,14
ead42c07,2022-09-12 00:00:00,4,15
ead42c07,2022-09-19 00:00:00,6,16
ead42c07,2022-09-26 00:00:00,1,17
eb07890d,2022-05-30 00:00:00,1,1
eb07890d,2022-06-06 00:00:00,,2
eb07890d,2022-06-13 00:00:00,1,3
eb07890d,2022-06-20 00:00:00,,4
eb07890d,2022-06-27 00:00:00,,5
eb07890d,2022-07-04 00:00:00,1,6
eb07890d,2022-07-11 00:00:00,1,7
eb07890d,2022-07-18 00:00:00,,8
eb07890d,2022-07-25 00:00:00,1,9
eb07890d,2022-08-01 00:00:00,1,10
eb07890d,2022-08-08 00:00:00,,11
eb07890d,2022-08-15 00:00:00,1,12
eb07890d,2022-08-22 00:00:00,1,13
eb07890d,2022-08-29 00:00:00,,14
eb07890d,2022-09-05 00:00:00,,15
eb07890d,2022-09-12 00:00:00,1,16
eb07890d,2022-09-19 00:00:00,1,17
eb07890d,2022-09-26 00:00:00,,18
eb46b5e6,2022-06-20 00:00:00,1,1
eb46b5e6,2022-06-27 00:00:00,1,2
eb46b5e6,2022-07-04 00:00:00,1,3
eb46b5e6,2022-07-11 00:00:00,,4
eb46b5e6,2022-07-18 00:00:00,1,5
eb46b5e6,2022-07-25 00:00:00,1,6
eb46b5e6,2022-08-01 00:00:00,,7
eb46b5e6,2022-08-08 00:00:00,1,8
eb46b5e6,2022-08-15 00:00:00,,9
eb46b5e6,2022-08-22 00:00:00,,10
eb46b5e6,2022-08-29 00:00:00,,11
eb46b5e6,2022-09-05 00:00:00,,12
eb46b5e6,2022-09-12 00:00:00,,13
eb46b5e6,2022-09-19 00:00:00,,14
eb46b5e6,2022-09-26 00:00:00,,15
eb691bc4,2022-05-30 00:00:00,1,1
eb691bc4,2022-06-06 00:00:00,,2
eb691bc4,2022-06-13 00:00:00,,3
eb691bc4,2022-06-20 00:00:00,,4
eb691bc4,2022-06-27 00:00:00,,5
eb691bc4,2022-07-04 00:00:00,1,6
eb691bc4,2022-07-11 00:00:00,,7
eb691bc4,2022-07-18 00:00:00,,8
eb691bc4,2022-07-25 00:00:00,,9
eb691bc4,2022-08-01 00:00:00,,10
eb691bc4,2022-08-08 00:00:00,,11
eb691bc4,2022-08-15 00:00:00,,12
eb691bc4,2022-08-22 00:00:00,,13
eb691bc4,2022-08-29 00:00:00,,14
eb691bc4,2022-09-05 00:00:00,,15
eb691bc4,2022-09-12 00:00:00,,16
eb691bc4,2022-09-19 00:00:00,,17
eb691bc4,2022-09-26 00:00:00,,18
eb74c726,2022-06-06 00:00:00,1,1
eb74c726,2022-06-13 00:00:00,1,2
eb74c726,2022-06-20 00:00:00,2,3
eb74c726,2022-06-27 00:00:00,,4
eb74c726,2022-07-04 00:00:00,,5
eb74c726,2022-07-11 00:00:00,,6
eb74c726,2022-07-18 00:00:00,2,7
eb74c726,2022-07-25 00:00:00,,8
eb74c726,2022-08-01 00:00:00,,9
eb74c726,2022-08-08 00:00:00,,10
eb74c726,2022-08-15 00:00:00,,11
eb74c726,2022-08-22 00:00:00,,12
eb74c726,2022-08-29 00:00:00,1,13
eb74c726,2022-09-05 00:00:00,,14
eb74c726,2022-09-12 00:00:00,,15
eb74c726,2022-09-19 00:00:00,,16
eb74c726,2022-09-26 00:00:00,,17
eb99e873,2022-06-27 00:00:00,1,1
eb99e873,2022-07-04 00:00:00,1,2
eb99e873,2022-07-11 00:00:00,,3
eb99e873,2022-07-18 00:00:00,,4
eb99e873,2022-07-25 00:00:00,1,5
eb99e873,2022-08-01 00:00:00,,6
eb99e873,2022-08-08 00:00:00,,7
eb99e873,2022-08-15 00:00:00,,8
eb99e873,2022-08-22 00:00:00,2,9
eb99e873,2022-08-29 00:00:00,,10
eb99e873,2022-09-05 00:00:00,,11
eb99e873,2022-09-12 00:00:00,,12
eb99e873,2022-09-19 00:00:00,2,13
eb99e873,2022-09-26 00:00:00,,14
ec04b1bf,2022-07-04 00:00:00,1,1
ec04b1bf,2022-07-11 00:00:00,,2
ec04b1bf,2022-07-18 00:00:00,,3
ec04b1bf,2022-07-25 00:00:00,,4
ec04b1bf,2022-08-01 00:00:00,,5
ec04b1bf,2022-08-08 00:00:00,,6
ec04b1bf,2022-08-15 00:00:00,,7
ec04b1bf,2022-08-22 00:00:00,,8
ec04b1bf,2022-08-29 00:00:00,,9
ec04b1bf,2022-09-05 00:00:00,,10
ec04b1bf,2022-09-12 00:00:00,,11
ec04b1bf,2022-09-19 00:00:00,,12
ec04b1bf,2022-09-26 00:00:00,,13
ec29d291,2022-07-18 00:00:00,1,1
ec29d291,2022-07-25 00:00:00,,2
ec29d291,2022-08-01 00:00:00,,3
ec29d291,2022-08-08 00:00:00,,4
ec29d291,2022-08-15 00:00:00,,5
ec29d291,2022-08-22 00:00:00,,6
ec29d291,2022-08-29 00:00:00,,7
ec29d291,2022-09-05 00:00:00,,8
ec29d291,2022-09-12 00:00:00,,9
ec29d291,2022-09-19 00:00:00,,10
ec29d291,2022-09-26 00:00:00,,11
ec4cbc9b,2022-05-30 00:00:00,1,1
ec4cbc9b,2022-06-06 00:00:00,,2
ec4cbc9b,2022-06-13 00:00:00,1,3
ec4cbc9b,2022-06-20 00:00:00,,4
ec4cbc9b,2022-06-27 00:00:00,2,5
ec4cbc9b,2022-07-04 00:00:00,1,6
ec4cbc9b,2022-07-11 00:00:00,,7
ec4cbc9b,2022-07-18 00:00:00,,8
ec4cbc9b,2022-07-25 00:00:00,1,9
ec4cbc9b,2022-08-01 00:00:00,2,10
ec4cbc9b,2022-08-08 00:00:00,,11
ec4cbc9b,2022-08-15 00:00:00,,12
ec4cbc9b,2022-08-22 00:00:00,1,13
ec4cbc9b,2022-08-29 00:00:00,1,14
ec4cbc9b,2022-09-05 00:00:00,2,15
ec4cbc9b,2022-09-12 00:00:00,2,16
ec4cbc9b,2022-09-19 00:00:00,3,17
ec4cbc9b,2022-09-26 00:00:00,1,18
ec9dbe9e,2022-05-30 00:00:00,1,1
ec9dbe9e,2022-06-06 00:00:00,,2
ec9dbe9e,2022-06-13 00:00:00,2,3
ec9dbe9e,2022-06-20 00:00:00,1,4
ec9dbe9e,2022-06-27 00:00:00,,5
ec9dbe9e,2022-07-04 00:00:00,,6
ec9dbe9e,2022-07-11 00:00:00,,7
ec9dbe9e,2022-07-18 00:00:00,,8
ec9dbe9e,2022-07-25 00:00:00,1,9
ec9dbe9e,2022-08-01 00:00:00,,10
ec9dbe9e,2022-08-08 00:00:00,2,11
ec9dbe9e,2022-08-15 00:00:00,,12
ec9dbe9e,2022-08-22 00:00:00,,13
ec9dbe9e,2022-08-29 00:00:00,,14
ec9dbe9e,2022-09-05 00:00:00,,15
ec9dbe9e,2022-09-12 00:00:00,,16
ec9dbe9e,2022-09-19 00:00:00,2,17
ec9dbe9e,2022-09-26 00:00:00,,18
ecaab639,2022-07-04 00:00:00,1,1
ecaab639,2022-07-11 00:00:00,,2
ecaab639,2022-07-18 00:00:00,,3
ecaab639,2022-07-25 00:00:00,,4
ecaab639,2022-08-01 00:00:00,,5
ecaab639,2022-08-08 00:00:00,,6
ecaab639,2022-08-15 00:00:00,1,7
ecaab639,2022-08-22 00:00:00,,8
ecaab639,2022-08-29 00:00:00,,9
ecaab639,2022-09-05 00:00:00,,10
ecaab639,2022-09-12 00:00:00,,11
ecaab639,2022-09-19 00:00:00,1,12
ecaab639,2022-09-26 00:00:00,,13
ed4be779,2022-07-04 00:00:00,1,1
ed4be779,2022-07-11 00:00:00,,2
ed4be779,2022-07-18 00:00:00,1,3
ed4be779,2022-07-25 00:00:00,,4
ed4be779,2022-08-01 00:00:00,,5
ed4be779,2022-08-08 00:00:00,,6
ed4be779,2022-08-15 00:00:00,1,7
ed4be779,2022-08-22 00:00:00,,8
ed4be779,2022-08-29 00:00:00,,9
ed4be779,2022-09-05 00:00:00,,10
ed4be779,2022-09-12 00:00:00,,11
ed4be779,2022-09-19 00:00:00,,12
ed4be779,2022-09-26 00:00:00,,13
ed5b1993,2022-06-06 00:00:00,1,1
ed5b1993,2022-06-13 00:00:00,,2
ed5b1993,2022-06-20 00:00:00,,3
ed5b1993,2022-06-27 00:00:00,,4
ed5b1993,2022-07-04 00:00:00,,5
ed5b1993,2022-07-11 00:00:00,,6
ed5b1993,2022-07-18 00:00:00,,7
ed5b1993,2022-07-25 00:00:00,,8
ed5b1993,2022-08-01 00:00:00,,9
ed5b1993,2022-08-08 00:00:00,,10
ed5b1993,2022-08-15 00:00:00,1,11
ed5b1993,2022-08-22 00:00:00,,12
ed5b1993,2022-08-29 00:00:00,,13
ed5b1993,2022-09-05 00:00:00,,14
ed5b1993,2022-09-12 00:00:00,,15
ed5b1993,2022-09-19 00:00:00,,16
ed5b1993,2022-09-26 00:00:00,,17
edca3fac,2022-05-30 00:00:00,1,1
edca3fac,2022-06-06 00:00:00,,2
edca3fac,2022-06-13 00:00:00,,3
edca3fac,2022-06-20 00:00:00,,4
edca3fac,2022-06-27 00:00:00,,5
edca3fac,2022-07-04 00:00:00,,6
edca3fac,2022-07-11 00:00:00,,7
edca3fac,2022-07-18 00:00:00,,8
edca3fac,2022-07-25 00:00:00,,9
edca3fac,2022-08-01 00:00:00,,10
edca3fac,2022-08-08 00:00:00,,11
edca3fac,2022-08-15 00:00:00,,12
edca3fac,2022-08-22 00:00:00,,13
edca3fac,2022-08-29 00:00:00,,14
edca3fac,2022-09-05 00:00:00,,15
edca3fac,2022-09-12 00:00:00,,16
edca3fac,2022-09-19 00:00:00,,17
edca3fac,2022-09-26 00:00:00,,18
edd3327d,2022-08-15 00:00:00,1,1
edd3327d,2022-08-22 00:00:00,,2
edd3327d,2022-08-29 00:00:00,,3
edd3327d,2022-09-05 00:00:00,,4
edd3327d,2022-09-12 00:00:00,,5
edd3327d,2022-09-19 00:00:00,,6
edd3327d,2022-09-26 00:00:00,,7
ede6d6f5,2022-06-13 00:00:00,1,1
ede6d6f5,2022-06-20 00:00:00,,2
ede6d6f5,2022-06-27 00:00:00,1,3
ede6d6f5,2022-07-04 00:00:00,,4
ede6d6f5,2022-07-11 00:00:00,,5
ede6d6f5,2022-07-18 00:00:00,,6
ede6d6f5,2022-07-25 00:00:00,,7
ede6d6f5,2022-08-01 00:00:00,,8
ede6d6f5,2022-08-08 00:00:00,,9
ede6d6f5,2022-08-15 00:00:00,1,10
ede6d6f5,2022-08-22 00:00:00,1,11
ede6d6f5,2022-08-29 00:00:00,,12
ede6d6f5,2022-09-05 00:00:00,1,13
ede6d6f5,2022-09-12 00:00:00,,14
ede6d6f5,2022-09-19 00:00:00,,15
ede6d6f5,2022-09-26 00:00:00,,16
ee1e5cc6,2022-07-11 00:00:00,1,1
ee1e5cc6,2022-07-18 00:00:00,,2
ee1e5cc6,2022-07-25 00:00:00,,3
ee1e5cc6,2022-08-01 00:00:00,,4
ee1e5cc6,2022-08-08 00:00:00,1,5
ee1e5cc6,2022-08-15 00:00:00,,6
ee1e5cc6,2022-08-22 00:00:00,,7
ee1e5cc6,2022-08-29 00:00:00,,8
ee1e5cc6,2022-09-05 00:00:00,,9
ee1e5cc6,2022-09-12 00:00:00,,10
ee1e5cc6,2022-09-19 00:00:00,,11
